Node,Degree,Clustering Coefficient,Betweenness,Closeness
794,13,0.7564102564102564,0.0005675099547675913,0.4213349045201837
806,14,0.4175824175824176,0.004561149282686224,0.346567750273387
706,17,0.9338235294117647,3.247614468631349e-05,0.4511031314699793
731,25,0.7833333333333333,0.000662045329666779,0.47160781926406925
807,19,0.6900584795321637,0.000851374975767839,0.4391691861929957
784,39,0.48717948717948717,0.014100409448641493,0.49702380952380953
780,33,0.5473484848484849,0.004776950645790586,0.48825280112044817
781,51,0.4172549019607843,0.017909660516180686,0.525335292344786
793,19,0.543859649122807,0.004699698964997575,0.4323071676587302
758,19,0.5730994152046783,0.0015161512501486597,0.4267505202595177
843,12,0.6666666666666666,0.00028316255523025646,0.4160550184986275
815,38,0.5163584637268848,0.007338192940761344,0.49702380952380953
741,16,0.5416666666666666,0.0012188307475090876,0.4245676531482158
695,40,0.48846153846153845,0.00675828232365986,0.5015285570421523
795,17,0.4852941176470588,0.0039842757507649335,0.4311842918985776
751,11,0.6909090909090909,0.0002067073374938499,0.4345705559710795
812,7,0.7142857142857143,0.00012238539848685704,0.3943134260830223
735,4,0.6666666666666666,1.2113960687402041e-05,0.35854417360896845
693,13,0.6794871794871795,0.0004273794528528299,0.43685776942355886
777,17,0.49264705882352944,0.0054977597977899665,0.45731667322576414
770,26,0.29846153846153844,0.021980061015449706,0.4535681759042415
743,2,1.0,0.0,0.2975017067759003
782,12,0.2727272727272727,0.015070290925798637,0.41090582272512965
757,3,0.0,0.023595665811234675,0.31801906586389345
775,1,0.0,0.0,0.2412877214839424
790,3,0.6666666666666666,0.0006765023105013711,0.3593202432488147
799,11,0.34545454545454546,0.002719880327950562,0.4213349045201837
730,14,0.5604395604395604,0.0005243115693192836,0.3896853342275878
760,29,0.687192118226601,0.001434295912447875,0.48682097472420055
725,7,0.8571428571428571,0.0005809477085400143,0.32486487745783243
776,1,0.0,0.0,0.3223416551086454
738,24,0.5760869565217391,0.002360815360027745,0.4663088550026752
753,9,0.75,0.0008831148317048253,0.40001434308663225
721,4,0.6666666666666666,0.00031142958419625995,0.3933790340780862
796,6,0.5333333333333333,0.002455426835126606,0.3600996797851462
839,14,0.5054945054945055,0.00406041953878859,0.3394804752166716
813,9,0.4166666666666667,0.0033173207422389516,0.4150148809523809
772,17,0.6323529411764706,0.0017147494221044844,0.46894336830777505
716,11,0.509090909090909,0.0008124527550984854,0.40588252415880777
690,8,0.8214285714285714,6.508229458430806e-05,0.41090582272512965
712,12,0.4090909090909091,0.0030964922547164265,0.32486487745783243
773,35,0.5563025210084034,0.004808747638955164,0.4940653344671202
771,14,0.3516483516483517,0.03165869504288943,0.4009805613066483
836,11,0.45454545454545453,0.0010043817789818432,0.3924490600022515
786,8,0.42857142857142855,0.0007165093323242114,0.3798763212378773
729,4,0.8333333333333334,3.319014812157559e-05,0.3394804752166716
855,3,1.0,0.0,0.2708090577177037
711,19,0.6783625730994152,0.0009038529078483871,0.44745539725324096
763,13,0.5384615384615384,0.001389758740163346,0.4150148809523809
804,7,0.38095238095238093,0.0040006321311844275,0.3971434267486899
846,5,0.4,0.00196142283583555,0.38338557131859674
817,23,0.5138339920948617,0.007554155329085804,0.4702718197760691
765,13,0.6923076923076923,0.00029164172090804955,0.4009805613066483
808,8,0.8214285714285714,5.375657811836409e-05,0.3772862554112554
762,12,0.8484848484848485,0.0002477158949442519,0.4391691861929957
700,6,0.7333333333333333,5.639070182852757e-05,0.37643073102256774
699,1,0.0,0.0,0.2922640006706908
788,3,0.3333333333333333,0.00011961013613695646,0.3034843736397667
832,3,0.6666666666666666,9.717060476885367e-05,0.3186294671419432
704,4,0.3333333333333333,0.00019510463934220592,0.3539572545436085
740,7,0.23809523809523808,0.012132438934755622,0.38696026196026195
749,1,0.0,0.0,0.2412877214839424
802,4,1.0,0.0,0.31924221611721615
854,2,1.0,0.0,0.3472927874078502
714,13,0.5512820512820513,0.0022770035321322793,0.3326772592804657
689,7,0.8095238095238095,0.0002955758997051804,0.30073542097998623
850,9,0.19444444444444445,0.010792826513583664,0.43343590699987566
709,16,0.675,0.0006631557831987857,0.4267505202595177
841,1,0.0,0.0,0.2790016006402561
691,5,0.3,0.0007053447295868479,0.3198573263602165
825,2,1.0,0.0,0.3326772592804657
851,3,1.0,0.0,0.40888165611072014
785,2,1.0,0.0,0.3223416551086454
744,1,0.0,0.0,0.3162018140589569
750,1,0.0,0.0,0.3120412638739707
