Node,Degree,Clustering Coefficient,Betweenness,Closeness
3491,22,0.5454545454545454,0.00037055138682451854,0.31317725618777237
3462,19,0.631578947368421,0.000636203805516699,0.32633921751086786
3718,26,0.5907692307692308,0.0005950685896023551,0.301379482838233
3584,48,0.29609929078014185,0.011750384691024122,0.3275538796107843
3484,14,0.4725274725274725,0.0066553914050926635,0.3419798276765442
3842,40,0.41410256410256413,0.008869907317408582,0.3616553794058796
3545,82,0.32339656729900634,0.020275769190875412,0.38625958590532866
3480,24,0.6340579710144928,0.012840308362656132,0.353898695665271
3608,18,0.7581699346405228,0.002303226732399966,0.31262099107909075
3735,15,0.8857142857142857,8.139504114415636e-05,0.284338639705215
3966,46,0.4144927536231884,0.006342159031282859,0.3616553794058796
3440,25,0.48333333333333334,0.004128713331054606,0.32877761764170876
3651,31,0.5483870967741935,0.0015007239967869002,0.33999797419998984
3734,48,0.4946808510638298,0.0030715670563602427,0.36465252343410515
3760,16,0.475,0.012540370273132118,0.3354617877589481
3843,7,0.38095238095238093,6.455309461958263e-05,0.2993292822747076
3802,15,0.7428571428571429,0.0036568218931582385,0.31114723272397427
3705,37,0.3033033033033033,0.06260163916316203,0.35461172191577184
3719,22,0.3939393939393939,0.0019718104182092503,0.31299161466069014
3511,21,0.10952380952380952,0.01623029619412299,0.314295746388443
3492,8,0.35714285714285715,0.0004353968848390185,0.3167467630069492
3556,12,0.3787878787878788,0.004201547776673778,0.3165568668660577
3616,11,0.509090909090909,0.004811304016500015,0.2678928736339849
3513,5,0.7,9.369151599899751e-06,0.2365666908300109
3683,16,0.5333333333333333,0.00031046334577239935,0.32533385947787075
3886,28,0.5185185185185185,0.004361204697463679,0.3487561782910068
3743,18,0.7189542483660131,4.17860885428396e-05,0.23859776499438964
3628,22,0.4805194805194805,0.06467416169787568,0.30503573306330695
3486,29,0.5911330049261084,0.0033106643513554205,0.3279607788401145
3706,24,0.5942028985507246,0.0029262120647359485,0.3275538796107843
3722,32,0.47580645161290325,0.02090744800120638,0.35943965550209955
3876,8,0.9642857142857143,2.872235538476762e-06,0.28884948245765
3475,31,0.4559139784946237,0.0018208680768204756,0.3203985764154031
3902,41,0.44878048780487806,0.003754685353223233,0.35461172191577184
3540,33,0.44507575757575757,0.0032127449228847122,0.3541360522686682
3824,49,0.4710884353741497,0.0016161097688957295,0.3404363984091452
3931,21,0.26666666666666666,0.009621276494644547,0.31904341627346483
3917,14,0.8021978021978022,1.5510559495212823e-05,0.2381672773714859
3695,14,0.9120879120879121,0.00033462530985561655,0.2973067871242029
3889,14,0.9010989010989011,4.2528365356888606e-05,0.32413557638587126
3958,8,0.35714285714285715,0.0003989824025917672,0.2956421354605735
3457,5,0.5,8.080384112244481e-05,0.3105981493721084
3468,28,0.2698412698412698,0.002692525219018192,0.3196227929373997
3534,22,0.2943722943722944,0.006844814543926119,0.3304235631618174
3868,17,0.7647058823529411,2.9020619487976196e-05,0.23848999725952316
3567,13,0.8846153846153846,6.24896750284106e-06,0.23805989807600733
3604,75,0.27315315315315314,0.12476083023662769,0.4160889313889553
3449,44,0.540169133192389,0.003927645876526284,0.36339769713185427
3668,10,0.9777777777777777,1.0209663771849654e-05,0.2790786754400551
3466,25,0.4666666666666667,0.0032736084952918365,0.30860131731886864
3474,17,0.5514705882352942,0.008168831696988201,0.33739096097928706
3945,33,0.375,0.004083780880704356,0.3105981493721084
3438,23,0.541501976284585,0.00573591381571111,0.33482362329269766
3716,6,1.0,0.0,0.23667272699802075
3711,28,0.5264550264550265,0.0013840852121883398,0.30328366107557975
3794,34,0.5026737967914439,0.006796573164316328,0.33482362329269766
3730,27,0.6780626780626781,0.0003374484471676574,0.32413557638587126
3514,40,0.558974358974359,0.0017501634790457767,0.353898695665271
3947,31,0.4,0.0014729273703431589,0.3080611749898391
3739,14,0.8131868131868132,1.4256015900302004e-05,0.2381672773714859
3657,12,0.8181818181818182,8.796000848618004e-06,0.23795261556222813
3557,30,0.6804597701149425,0.00023989123474663215,0.32176529794794895
3642,22,0.4675324675324675,0.0009482487628661296,0.30556530898876405
3785,18,0.5424836601307189,0.0001738309434243251,0.29899029101505337
3766,9,0.9722222222222222,2.8553774428776287e-05,0.2595953067515164
3918,30,0.2,0.07783015706500591,0.3485259761931249
3892,12,0.8939393939393939,4.511770643692983e-06,0.23795261556222813
3635,26,0.6092307692307692,0.0014301657623994675,0.34624055995579295
3692,37,0.6321321321321322,0.0010729447416316113,0.34692303149315656
3553,32,0.40524193548387094,0.006280527259197677,0.3257352584408293
3831,24,0.41304347826086957,0.004657731506950935,0.351075035859431
3884,33,0.5208333333333334,0.00040429622975905597,0.30752292017040433
3971,46,0.4048309178743961,0.0050332529129832795,0.3527166692936435
3563,16,0.5333333333333333,0.002478827150129736,0.3391245047736572
3656,21,0.6761904761904762,0.0002831393752775746,0.33001053370786515
3896,20,0.5578947368421052,0.0005353542051439831,0.2841856049152768
3693,28,0.5476190476190477,0.0020849518885610796,0.3273508083896988
3912,14,0.8791208791208791,7.262184465633251e-06,0.2381672773714859
3667,22,0.5108225108225108,0.000400185763232675,0.30698654298406064
3728,27,0.6324786324786325,0.0006120568282094557,0.29317981895201795
3508,23,0.383399209486166,0.007917241383623467,0.30310956023684515
3669,6,1.0,0.0,0.2958077613067699
3502,7,0.7619047619047619,2.0495019124780708e-05,0.2961395703491779
3874,13,0.8974358974358975,5.2818865138362586e-06,0.23805989807600733
3501,49,0.5093537414965986,0.00269153184956242,0.36465252343410515
3832,11,0.7090909090909091,0.0017998069634397069,0.3231437294569059
3458,19,0.5730994152046783,0.00012284436490297193,0.2716136079900125
3803,20,0.30526315789473685,0.0026362669298467052,0.314295746388443
3690,25,0.22,0.007930273083022299,0.3165568668660577
3967,15,0.6761904761904762,0.005482027104893989,0.29011915051240894
3587,16,0.8166666666666667,0.00023760916795170526,0.26165354506074545
3938,82,0.3372478169226137,0.007345320650528013,0.35700936709437747
3943,24,0.7318840579710145,0.00025677318640316115,0.34829607779194216
3509,21,0.6666666666666666,0.00031497784663074574,0.29269226936396026
3948,58,0.38838475499092556,0.014519221432333893,0.38014172349358116
3821,25,0.23666666666666666,0.013139542136179162,0.3267431026810546
3671,8,0.21428571428571427,0.000781495778774474,0.2910787507897377
3810,34,0.40998217468805703,0.003224676051010454,0.3098690457350846
3516,13,0.9358974358974359,0.0003325811313247293,0.2971394788590795
3639,11,0.9818181818181818,5.405279769172933e-07,0.2968054266062868
3593,46,0.3323671497584541,0.006302919191187167,0.325936329588015
3767,9,0.19444444444444445,0.0038244313094887533,0.30310956023684515
3470,15,0.5047619047619047,0.004475498659996815,0.30896246573000835
3499,20,0.3263157894736842,0.0010425966192779124,0.3128061930880239
3883,14,0.9120879120879121,0.00033462530985561655,0.2973067871242029
3858,31,0.6258064516129033,0.0005799834513189367,0.3404363984091452
3841,32,0.6350806451612904,0.001971609817620921,0.35943965550209955
3737,38,0.5021337126600285,0.0030760826334530083,0.3335545508102238
3602,16,0.5833333333333334,0.0003774858350416594,0.2874343244053262
3837,16,0.8333333333333334,0.0019408284268845485,0.2935057553822036
3975,14,0.9560439560439561,5.4143439115184345e-05,0.2792262580288653
3878,9,0.5,0.0003074109870558749,0.29531143955961087
3929,14,0.4945054945054945,0.0008388688475915819,0.30363246344599437
3533,14,0.5164835164835165,0.0005873624455911021,0.326945420391693
3786,20,0.5,0.0005087025625919256,0.2981461625819222
3900,33,0.42803030303030304,0.00215912261409723,0.31410877687839633
3920,15,0.8571428571428571,0.00022473419529726044,0.26152394944654994
3641,9,0.8055555555555556,0.00039230048094546205,0.25782072945926965
3790,44,0.5232558139534884,0.0021279287801808477,0.3476081987706282
3488,46,0.5420289855072464,0.002226222306974202,0.35461172191577184
3573,21,0.41904761904761906,0.0026131707145686587,0.322748688222851
3522,8,0.35714285714285715,0.0002600725007995894,0.2935057553822036
3877,54,0.3522012578616352,0.00478360408662277,0.33208607165571336
3644,12,0.7272727272727273,0.00024881892718924323,0.27630395286896087
3698,17,0.6323529411764706,0.0010876063913250256,0.2941598072047823
3829,36,0.326984126984127,0.00446224170546532,0.3078815474825565
3544,4,0.16666666666666666,0.00379068958999352,0.2752955442818479
3450,17,0.7352941176470589,0.00010611592163751512,0.3223546116804544
3828,27,0.4985754985754986,0.000699426820440657,0.3312527314508057
3605,38,0.5305832147937412,0.0031687111403005436,0.350608800752048
3791,20,0.531578947368421,0.00536786786619954,0.2885337999631608
3592,12,0.21212121212121213,0.00855633599112691,0.3105981493721084
3490,14,0.45054945054945056,0.008878839576061073,0.21648907500310957
3546,15,0.3619047619047619,0.010737021658538402,0.20261583036553502
3569,25,0.6933333333333334,0.0012535341014267814,0.32196149630035625
3442,44,0.3361522198731501,0.02477255213362487,0.3417584815097633
3515,10,0.35555555555555557,0.002973910476560713,0.2981461625819222
3861,15,0.08571428571428572,0.02503860896307295,0.3358885839265803
3954,3,0.6666666666666666,3.5134318499624064e-06,0.2514365971107544
3552,6,0.6,0.00015438566215612468,0.3133631180608809
3882,3,0.0,0.00016735708601491064,0.2747226087058191
3712,7,0.6666666666666666,9.285442533846604e-06,0.28526032087119624
3893,5,0.3,0.0010235857198495903,0.2958077613067699
3643,23,0.541501976284585,0.001289701856905583,0.30345796203022085
3455,37,0.45645645645645644,0.005884420341419255,0.3091433571033866
3916,6,0.3333333333333333,0.0003071838811924416,0.2646701022218468
3891,23,0.4624505928853755,0.005749935599287505,0.3006929692098999
3630,12,0.8636363636363636,1.1049007555528755e-05,0.27688351019013335
3768,22,0.47619047619047616,0.0009672634541047422,0.3022420457541982
3646,16,0.75,0.00024883110548264056,0.27315926225172493
3715,13,0.9102564102564102,1.7265585028805895e-05,0.26694481998613967
3624,13,0.4230769230769231,0.003357032831268623,0.2004619794732666
3745,5,0.4,0.00043008335669313976,0.21053303585828717
3949,11,0.16363636363636364,0.006188089640091838,0.21214015826941915
3456,50,0.4506122448979592,0.004301372537583295,0.36240003701618684
3823,13,0.1794871794871795,0.0038985638319710397,0.30752292017040433
3617,32,0.2318548387096774,0.0437828642447196,0.37421463779772096
3805,4,0.16666666666666666,0.00019042303134113482,0.2813089259097412
3857,10,0.9555555555555556,1.2882583449862156e-06,0.2377383403568592
3736,11,0.5818181818181818,0.00018346422114894447,0.32334161294095787
3812,6,0.4666666666666667,0.01624618084741962,0.24616170346507424
3907,25,0.6733333333333333,0.004696393100472034,0.31617775684585886
3561,13,0.20512820512820512,0.01428668279039252,0.3433139492409521
3752,18,0.6013071895424836,0.0017043648414396815,0.2851062926201859
3663,13,0.7692307692307693,7.204321278241615e-05,0.2670798451859303
3731,39,0.48717948717948717,0.0012830840610614234,0.3257352584408293
3473,16,0.7833333333333333,2.1940521972142856e-05,0.23838232683186647
3485,18,0.5228758169934641,0.00013791442319088307,0.2874343244053262
3801,2,0.0,0.003724237760960151,0.2394634258197661
3885,1,0.0,0.0,0.19305917876876938
3679,12,0.3484848484848485,0.0006535149910338419,0.17772361290224983
3894,8,0.5,0.0005305555603481552,0.18045688787853187
3518,32,0.6875,0.0007835022873656895,0.34420916162489196
3687,32,0.6915322580645161,0.0006644445595643249,0.34578706871812986
3852,21,0.5333333333333333,0.0006027243371977961,0.3295985355384421
3680,42,0.2706155632984901,0.05393921749816826,0.36465252343410515
3789,7,0.5238095238095238,0.0043813681953368015,0.2594677414902134
3927,23,0.24110671936758893,0.006333293484968728,0.32215793406503007
3622,11,0.5636363636363636,0.0001242784726567976,0.2984832413412008
3684,66,0.32773892773892777,0.021067898211597158,0.38767757263772706
3603,8,0.5714285714285714,2.8968168138830795e-05,0.293668995513117
3621,10,0.35555555555555557,0.0019486554276311613,0.3098690457350846
3855,14,0.4065934065934066,0.009379631163278663,0.27878397778911523
3976,14,0.6813186813186813,0.000125677283161539,0.27147396089078885
3815,14,0.9010989010989011,8.077729269433711e-05,0.2792262580288653
3504,7,0.38095238095238093,0.0026965784578313486,0.27878397778911523
3487,9,0.4444444444444444,0.006765111041150379,0.2828156689515717
3554,20,0.5526315789473685,0.001398314338435358,0.31169826088110053
3555,19,0.22807017543859648,0.012180347077826226,0.3485259761931249
3956,23,0.4782608695652174,0.022062236225085026,0.30609672691744017
3521,57,0.2236842105263158,0.07180687632921785,0.37394961326670273
3870,25,0.5,0.0036949531077228306,0.31243600824413265
3660,5,0.2,0.0022995377733654736,0.29220633864559176
3586,43,0.4540420819490587,0.007172166270717784,0.36540958749659813
3578,23,0.6996047430830039,0.00034627422837601795,0.33739096097928706
3888,9,0.3888888888888889,0.000746827350620117,0.2963057541709227
3574,14,0.5824175824175825,0.000471122656419227,0.31504585556836767
3778,12,0.7575757575757576,6.466175842095208e-05,0.28964171910728703
3497,23,0.6047430830039525,0.0004399972742492494,0.3273508083896988
3761,20,0.6842105263157895,0.0003180784907594193,0.2918832802280731
3763,11,0.36363636363636365,0.0146068348174984,0.30698654298406064
3933,21,0.5380952380952381,0.011258437932292623,0.293668995513117
3757,16,0.8583333333333333,0.00021935868783172174,0.27952189197066396
3906,43,0.33554817275747506,0.00801773815090822,0.3243346768627668
3583,9,0.1388888888888889,0.0009515038025051782,0.2909183768223605
3613,14,0.9120879120879121,0.00033462530985561655,0.2973067871242029
3525,35,0.39327731092436974,0.007152816761343564,0.3277572029376687
3530,7,0.38095238095238093,0.0038453289341526305,0.27245451699307754
3551,8,0.42857142857142855,0.004632019058646301,0.2885337999631608
3960,16,0.7166666666666667,0.0010315224537187984,0.27415205292449857
3600,6,0.13333333333333333,0.002810947825996027,0.30345796203022085
3595,13,0.8717948717948718,6.951653872833542e-06,0.23805989807600733
3614,9,0.4722222222222222,0.0004688623662818491,0.2773197762250968
3649,14,0.9120879120879121,0.00033462530985561655,0.2973067871242029
3482,12,0.6363636363636364,0.002114947504123011,0.2948167805318728
3807,1,0.0,0.0,0.20585452395032525
3648,20,0.47368421052631576,0.0031403837193079787,0.2781964456968305
3862,18,0.738562091503268,0.0007454750638494333,0.2770287796078616
3636,24,0.6956521739130435,0.0009978216026439823,0.30086430423509075
3779,18,0.2222222222222222,0.004520346330201497,0.3279607788401145
3659,9,0.3888888888888889,0.0006800223189709632,0.2879045005084974
3724,5,0.2,0.00037988478769923243,0.2939960211205926
3914,7,0.14285714285714285,0.005138445676405002,0.331668878098357
3978,3,0.3333333333333333,0.00019961714904149344,0.29865206670395034
3708,14,0.9560439560439561,5.4143439115184345e-05,0.2792262580288653
3774,17,0.7720588235294118,0.0011319612380350332,0.2796699438202247
3863,10,0.6444444444444445,0.0009264980014026474,0.20008217276717857
3923,6,0.7333333333333333,0.0013445265909595924,0.2593403015385974
3787,4,0.6666666666666666,8.98750968249404e-05,0.2190941302624831
3747,21,0.5142857142857142,0.014340173891697767,0.2971394788590795
3505,24,0.44565217391304346,0.006458370976620983,0.3159885421499607
3962,38,0.5277382645803699,0.035909160019228926,0.3815150678703644
3921,29,0.6379310344827587,0.008675616703190055,0.31485799280416477
3682,8,0.42857142857142855,0.0028086373911822924,0.2112067415730337
3740,26,0.6676923076923077,0.002065932221537616,0.3133631180608809
3494,3,0.0,0.0006823453947886837,0.27790360733293906
3934,9,0.6111111111111112,3.6946704523258026e-05,0.28190969243597663
3601,20,0.41578947368421054,0.008452735428950534,0.34109615887117845
3535,18,0.3790849673202614,0.002278630156474057,0.3018964287779213
3465,15,0.9333333333333333,8.42631344126922e-05,0.27937399678972713
3645,17,0.3161764705882353,0.008614018092174183,0.3476081987706282
3890,4,0.0,5.108272537990522e-05,0.2597229975074197
3776,18,0.673202614379085,0.001384610407941694,0.2811591341494059
3460,27,0.39886039886039887,0.0019183726295201456,0.30328366107557975
3795,4,0.5,6.445280795153955e-05,0.3046837010574635
3652,6,0.4666666666666667,0.0002105959291994151,0.2520366844546942
3676,4,1.0,0.0,0.24673684763204873
3919,11,0.9818181818181818,5.405279769172933e-07,0.2968054266062868
3523,13,0.9102564102564102,0.00033408478187869927,0.2971394788590795
3503,12,0.5303030303030303,0.003783859555176412,0.2963057541709227
3625,36,0.5015873015873016,0.00511308422997863,0.35943965550209955
3664,9,0.4166666666666667,0.0048494989283663584,0.284338639705215
3701,14,0.7582417582417582,0.0007653398718896288,0.27063908453745994
3506,47,0.3154486586493987,0.007494150369838577,0.32353973892927956
3662,16,0.35,0.02527137943161863,0.2434379225138701
3469,27,0.4928774928774929,0.011110894208850287,0.33934245111348604
3973,7,0.8095238095238095,1.2579720536822918e-05,0.2754391517645197
3666,8,0.9285714285714286,2.6760149680588248e-05,0.2751520864682565
3618,19,0.7309941520467836,0.0006611787175071467,0.31523394264631893
3443,21,0.44761904761904764,0.0033403917390420414,0.2971394788590795
3872,13,0.34615384615384615,0.0009926048949140689,0.302588454975693
3685,14,0.7912087912087912,0.00017520827822877557,0.2891658564800571
3850,19,0.6023391812865497,0.00034781696578241853,0.2917220187472841
3591,18,0.7647058823529411,0.0003470886000468654,0.30556530898876405
3714,25,0.5866666666666667,0.002614020372109623,0.3257352584408293
3811,2,1.0,0.0,0.17990352774534388
3626,7,0.2857142857142857,0.0005720654733589124,0.2602350191880652
3634,21,0.7095238095238096,0.0002718189514893831,0.28618799671142775
3512,12,0.3484848484848485,0.0031398961167527,0.350841763410355
3859,5,0.1,0.0015466708060731017,0.2910787507897377
3727,5,0.4,0.0011871366682171178,0.20698426261567396
3756,60,0.3525423728813559,0.021092059930861887,0.37634843473455754
3772,7,0.3333333333333333,0.0003293775715762673,0.29647212461122086
3476,14,0.8241758241758241,0.0012450165300546521,0.2751520864682565
3519,16,0.825,0.002785677960376658,0.2974742839056813
3454,13,0.14102564102564102,0.0064686364090079706,0.3154222544400145
3754,7,0.38095238095238093,0.00010691333396656551,0.29220633864559176
3738,29,0.3793103448275862,0.00465591717686505,0.31942943371602195
3910,3,1.0,0.0,0.23741765014954327
3796,10,0.5777777777777777,0.0008636474002200706,0.3000095760980592
3446,10,0.6666666666666666,0.00039883202635470445,0.20008217276717857
3835,25,0.7333333333333333,0.0008455389306363784,0.3139220296864354
3725,18,0.7189542483660131,4.17860885428396e-05,0.23859776499438964
3783,12,0.9696969696969697,5.883195267825613e-06,0.2498896611133858
3769,12,0.6363636363636364,0.00032632878130152827,0.2804125618335551
3977,5,0.6,2.0185862402469696e-05,0.26087789225918195
3590,26,0.6153846153846154,0.00860106838704677,0.33524879614767256
3629,36,0.4634920634920635,0.006668449624625723,0.3273508083896988
3897,3,1.0,0.0,0.23057504538540796
3908,6,0.4,0.0011924272088596345,0.2813089259097412
3979,11,0.41818181818181815,0.0008815760695395613,0.2961395703491779
3773,13,0.7948717948717948,7.262222750912938e-05,0.2920447200954559
3903,17,0.625,0.00020433881156393176,0.26802885986425595
3957,17,0.7647058823529411,0.017178306563306257,0.3273508083896988
3899,6,1.0,0.0,0.2640084269662921
3655,14,0.8901098901098901,0.0001706987850334788,0.26100684821185577
3940,10,0.6666666666666666,0.00011904569448414282,0.2981461625819222
3913,17,0.7941176470588235,0.00024993388219028375,0.33271383360591317
3759,18,0.673202614379085,0.007265499788418608,0.30521205429629145
3571,16,0.775,0.0009876620930472303,0.2789312487757973
3498,17,0.8455882352941176,0.00042800784100057305,0.30896246573000835
3817,11,0.45454545454545453,0.00040633546993525354,0.31299161466069014
3547,12,0.21212121212121213,0.019314444587383836,0.32413557638587126
3675,13,0.8974358974358975,3.896981617554681e-05,0.27050043746546326
3753,24,0.644927536231884,0.00032596368558692444,0.29498148264390184
3478,16,0.775,0.00028711312408454215,0.26165354506074545
3887,4,0.0,0.005348068214504621,0.2597229975074197
3537,3,0.3333333333333333,0.00025480217813118086,0.2347785033048396
3483,12,0.2727272727272727,0.0006939219776150392,0.3057422431572578
3848,5,0.9,0.00029612453367309653,0.2670798451859303
3441,5,0.3,0.006239596035631705,0.2185500223230895
3541,11,0.9090909090909091,3.2046757176929834e-06,0.2378454296993623
3543,9,0.2777777777777778,0.0019411595571772046,0.30328366107557975
3784,11,0.41818181818181815,0.004602697493700345,0.31041555198858567
3844,4,1.0,0.0,0.23646074963393832
3536,10,0.26666666666666666,0.007138592541049419,0.2138585880650402
3661,5,0.5,0.0009212956216828253,0.28206028522039756
3672,46,0.3207729468599034,0.015848324210549134,0.35797752808988764
3582,2,1.0,0.0,0.2332229920196927
3771,6,0.2,0.025271393105430313,0.2530028049509268
3911,6,1.0,0.0,0.2958077613067699
3864,6,1.0,0.0,0.2958077613067699
3594,11,0.9636363636363636,0.00033053695279384207,0.2968054266062868
3700,6,1.0,0.0,0.2958077613067699
3538,19,0.6432748538011696,0.007940145564581365,0.24298980852857077
3965,3,1.0,0.0,0.23405002390628737
3840,11,0.8727272727272727,8.657259738804547e-05,0.28056155894398743
3696,14,0.8351648351648352,0.00029175114908353694,0.26230345451196435
3941,6,0.13333333333333333,0.005293438178951955,0.3358885839265803
3597,2,1.0,0.0,0.2811591341494059
3526,29,0.2955665024630542,0.010926990644107237,0.322748688222851
3819,12,0.8333333333333334,1.0197142182723058e-05,0.23795261556222813
3579,15,0.9333333333333333,8.42631344126922e-05,0.27937399678972713
3925,4,0.8333333333333334,7.883450961643388e-06,0.24254334126439334
3814,7,0.7142857142857143,5.2843182778769125e-05,0.19977936206302846
3647,7,0.8571428571428571,0.0008883736010192884,0.26735030578865027
3688,1,0.0,0.0,0.2402260481949883
3658,15,0.5523809523809524,0.0004404488604246806,0.3205931110701787
3452,15,0.7142857142857143,5.981162133208593e-05,0.29663868198459786
3496,18,0.1895424836601307,0.020491147985608932,0.34944861279456274
3481,13,0.9102564102564102,0.00033408478187869927,0.2971394788590795
3749,5,0.9,0.0006489324267267368,0.25921298671211795
3751,5,0.8,7.026863699924812e-06,0.21334014300306434
3827,7,0.7142857142857143,0.000588092843471488,0.28357510952340725
3777,9,0.5,7.47437482519336e-05,0.29448792745821767
